Devices
1000
,,Force Plate 1 - Force,,,Force Plate 1 - Moment,,,Force Plate 1 - CoP,,,Force Plate 2 - Force,,,Force Plate 2 - Moment,,,Force Plate 2 - CoP,,,Force Plate 3 - Force,,,Force Plate 3 - Moment,,,Force Plate 3 - CoP,,,Force Plate 4 - Force,,,Force Plate 4 - Moment,,,Force Plate 4 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
9,5,-6.40331,-5.45915,-30.7875,-1959.9,-9795.59,2279.15,-18.1674,-141.341,0,-4.70893,8.32846,-30.2226,-270.122,-8462.41,-2217.2,19.9978,208.938,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
9,6,-6.61611,-5.39167,-30.969,-1960.29,-9868.87,2300.17,-18.6696,-141.702,0,-4.73994,8.44515,-30.0927,-166.298,-8429.21,-2203.48,19.8918,205.526,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
9,7,-6.62255,-5.37415,-30.9432,-1976.62,-9914.07,2293.34,-20.396,-141.121,0,-4.58533,8.46915,-30.4051,-111.51,-8462.62,-2173.7,21.6711,203.667,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
9,8,-6.50296,-5.43325,-30.5284,-1963.02,-9935.67,2241.92,-25.4568,-140.698,0,-4.5432,8.38344,-30.5249,-145.273,-8562.94,-2226.64,19.4767,204.759,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
9,9,-6.42418,-5.40403,-30.4053,-2014.67,-9931.84,2228.7,-26.6478,-138.74,0,-4.58002,8.41429,-30.1819,-173.318,-8563.33,-2257.39,16.2759,205.742,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
10,0,-6.31275,-5.45074,-30.8959,-2021.28,-9876.66,2256.02,-19.6757,-139.578,0,-4.50471,8.49443,-29.981,-194.774,-8488.89,-2225.24,16.8573,206.497,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
10,1,-6.50326,-5.60079,-30.9463,-1950.23,-9876.68,2273.34,-19.1556,-141.98,0,-4.47315,8.52839,-30.3563,-175.678,-8508.58,-2235.12,19.7097,205.787,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
10,2,-6.6736,-5.55694,-30.7953,-1961.37,-9867.87,2268.61,-20.4348,-141.309,0,-4.50316,8.40762,-30.658,-145.294,-8559.98,-2216.25,20.791,204.739,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
10,3,-6.53268,-5.36605,-31.0528,-1996.57,-9850.2,2246.91,-17.2086,-140.704,0,-4.49301,8.34442,-30.513,-175.656,-8521.46,-2198.98,20.727,205.757,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
10,4,-6.54101,-5.28206,-31.1669,-1996.99,-9904.8,2247.89,-17.7984,-140.926,0,-4.58223,8.54369,-30.3361,-214.338,-8457.84,-2238.9,21.1955,207.065,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
10,5,-6.66191,-5.27776,-31.1908,-1970.12,-9878.06,2256.44,-16.6976,-141.837,0,-4.61474,8.59353,-30.556,-193.042,-8469.83,-2230.49,22.8095,206.318,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
10,6,-6.6551,-5.39525,-30.9617,-1934.69,-9851.67,2257.39,-18.1887,-142.513,0,-4.55754,8.40179,-30.8,-186.766,-8527.47,-2224.18,23.1346,206.064,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
10,7,-6.51894,-5.46614,-30.5257,-1985.7,-9915.61,2267.89,-24.8279,-139.95,0,-4.6223,8.34121,-30.1912,-222.196,-8521.41,-2247.62,17.7514,207.36,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
10,8,-6.43121,-5.28559,-30.96,-2035.41,-9927.58,2263.74,-20.6583,-139.257,0,-4.54727,8.46293,-29.744,-239.535,-8448.81,-2232.7,15.9491,208.053,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
10,9,-6.57489,-5.29924,-31.5332,-1974.58,-9890.36,2272.13,-13.6493,-142.381,0,-4.42014,8.50332,-30.318,-206.461,-8438.34,-2226.25,21.6725,206.81,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
11,0,-6.64547,-5.47312,-30.9783,-1929.78,-9844.91,2272.39,-17.7998,-142.705,0,-4.47739,8.44789,-30.7061,-172.991,-8476.33,-2239.61,23.9528,205.634,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
11,1,-6.53686,-5.42439,-30.6889,-1939.48,-9883.35,2275.17,-22.0492,-141.802,0,-4.61303,8.46087,-30.4699,-182.788,-8449.72,-2241.46,22.6865,205.999,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
11,2,-6.36529,-5.36489,-31.1132,-1946.37,-9952.65,2309.17,-19.8852,-142.442,0,-4.71971,8.48939,-30.3566,-172.388,-8475.89,-2223.87,20.7891,205.679,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
11,3,-6.32541,-5.39093,-30.9364,-1984.03,-9928.12,2283.09,-20.9204,-140.868,0,-4.60067,8.5464,-30.4776,-177.134,-8579.17,-2198.13,18.5087,205.812,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
11,4,-6.59924,-5.32385,-30.583,-1983.55,-9920.77,2272.3,-24.3883,-140.142,0,-4.50718,8.55603,-30.5016,-208.199,-8545.51,-2206.26,19.8339,206.826,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
11,5,-6.68078,-5.41626,-30.6924,-1966.55,-9860.37,2270.76,-21.2639,-140.927,0,-4.57347,8.42761,-30.5038,-195.229,-8455.74,-2220.51,22.7969,206.4,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
11,6,-6.47403,-5.66942,-30.8497,-1990.61,-9753.54,2223.82,-16.163,-140.474,0,-4.52293,8.38792,-30.3992,-182.859,-8460,-2213.33,21.703,206.015,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
11,7,-6.46323,-5.57324,-30.8351,-1938.97,-9809.45,2268.68,-18.1256,-142.118,0,-4.49007,8.47423,-30.4514,-171.169,-8467.47,-2207.74,21.9347,205.621,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
11,8,-6.55173,-5.37928,-30.7062,-1916.98,-9875.29,2311.25,-21.6063,-142.57,0,-4.59442,8.47252,-30.6165,-158.221,-8466.28,-2202.68,23.4735,205.168,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
11,9,-6.56536,-5.40429,-30.6166,-1985.24,-9861.75,2269.36,-22.1043,-140.158,0,-4.70787,8.42391,-30.424,-154.342,-8451.46,-2201.38,22.2103,205.073,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
12,0,-6.62528,-5.37844,-30.6898,-1986.66,-9907.88,2236.85,-22.8397,-140.266,0,-4.68043,8.51707,-30.4165,-158.135,-8447.21,-2213.02,22.2816,205.199,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
12,1,-6.62755,-5.28301,-30.5943,-1960.22,-9931,2249.11,-24.6025,-140.929,0,-4.52053,8.5264,-30.5368,-220.146,-8510.26,-2219.43,21.3112,207.209,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
12,2,-6.55403,-5.34424,-30.3959,-1960.6,-9880.42,2280.95,-25.0573,-140.498,0,-4.49649,8.3946,-30.4937,-253.58,-8516.51,-2210.2,20.7124,208.316,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
12,3,-6.59772,-5.50202,-30.6333,-1960.74,-9872.28,2259.71,-22.2727,-140.993,0,-4.57375,8.44008,-30.3106,-198.807,-8443.01,-2219.51,21.45,206.559,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
12,4,-6.58883,-5.37995,-30.9049,-1976.75,-9913.13,2254.98,-20.7626,-141.038,0,-4.55671,8.46877,-30.0725,-172.661,-8435.09,-2241.13,19.5086,205.741,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
12,5,-6.51606,-5.27094,-30.9763,-1972.05,-9942.68,2271.29,-20.9772,-141.337,0,-4.61123,8.482,-30.5112,-178.031,-8489.64,-2229.95,21.7534,205.835,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
12,6,-6.5944,-5.42304,-30.8382,-1973.51,-9933,2242.96,-22.1005,-141.004,0,-4.59328,8.55388,-30.8651,-162.117,-8491.13,-2204.56,24.8953,205.252,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
12,7,-6.46936,-5.35229,-30.4494,-1996.38,-9878.11,2254.42,-24.4103,-139.436,0,-4.43158,8.36523,-30.2013,-191.609,-8481.97,-2213.57,19.1523,206.344,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
12,8,-6.23926,-5.27766,-30.603,-1966.08,-9822.55,2269.35,-20.9672,-140.755,0,-4.53393,8.30623,-29.8256,-199.69,-8495.11,-2221.43,15.1738,206.695,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
12,9,-6.42907,-5.46043,-31.0136,-1939,-9760.24,2278.91,-14.7086,-142.479,0,-4.5953,8.54357,-30.4126,-172.646,-8451.74,-2204.55,22.0972,205.677,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
13,0,-6.50051,-5.49251,-30.8886,-1970.38,-9761.77,2302.81,-16.0317,-141.21,0,-4.43218,8.56844,-30.4979,-190.671,-8441.62,-2216.09,23.2067,206.252,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
13,1,-6.36007,-5.35717,-30.8494,-2008.31,-9888.5,2267.15,-20.5412,-139.899,0,-4.4173,8.4609,-29.8235,-147.185,-8483.29,-2223.49,15.5499,204.935,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
13,2,-6.52852,-5.35696,-31.0223,-1988.55,-9952.05,2264.71,-20.8029,-140.899,0,-4.41544,8.43749,-30.0162,-147.017,-8478.9,-2214.62,17.5225,204.898,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
13,3,-6.63403,-5.43199,-30.7833,-1950.86,-9871.2,2285.7,-20.6669,-141.626,0,-4.45338,8.46973,-30.6371,-189.913,-8466.46,-2222.23,23.6535,206.199,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
13,4,-6.59145,-5.41095,-30.5279,-1951.05,-9829.62,2264.48,-21.9883,-141.09,0,-4.57791,8.55404,-30.4151,-139.415,-8461.22,-2203.76,21.8085,204.584,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
13,5,-6.55307,-5.35374,-30.5192,-1950.95,-9916.82,2279.01,-24.9371,-141.075,0,-4.58837,8.53515,-30.0849,-180.855,-8472.81,-2189.18,18.3699,206.011,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
13,6,-6.46649,-5.37366,-30.6679,-1974.11,-9895.52,2260.93,-22.6666,-140.629,0,-4.62336,8.42818,-29.9745,-229.549,-8463.7,-2214.42,17.6364,207.658,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
13,7,-6.52453,-5.48818,-31.0878,-2005.14,-9788.65,2229.6,-14.8711,-140.501,0,-4.62573,8.44648,-30.014,-185.991,-8441.01,-2212.55,18.7642,206.197,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
13,8,-6.65727,-5.48991,-31.1635,-1990.46,-9847.9,2267.75,-16.0076,-141.129,0,-4.59465,8.50647,-30.4337,-192.363,-8493.93,-2215.52,20.904,206.321,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
13,9,-6.66724,-5.35103,-30.8866,-1965.91,-9882.76,2263.02,-19.9689,-141.351,0,-4.72183,8.42575,-30.5708,-199.367,-8531.03,-2250.65,20.942,206.522,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
14,0,-6.55033,-5.25445,-30.8756,-1965.51,-9829.92,2255,-18.3717,-141.341,0,-4.73749,8.33361,-30.4206,-174.2,-8517.08,-2238.61,20.0227,205.726,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
14,1,-6.49133,-5.30356,-31.0164,-1982.26,-9790.86,2300.81,-15.6677,-141.09,0,-4.60382,8.4579,-30.4536,-162.049,-8523.69,-2231.12,20.1089,205.321,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
14,2,-6.51408,-5.50842,-30.8955,-2010.43,-9728.36,2270.69,-14.8797,-139.928,0,-4.49133,8.56471,-30.412,-192.205,-8526.16,-2245.24,19.6447,206.32,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
14,3,-6.42275,-5.55721,-30.4345,-2011.45,-9748.31,2214.36,-20.3049,-138.909,0,-4.42002,8.39972,-30.4092,-230.277,-8485.78,-2230.94,20.9465,207.573,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
14,4,-6.45556,-5.37896,-30.3887,-1989.7,-9799.39,2247.66,-22.4685,-139.525,0,-4.55503,8.33729,-30.345,-217.48,-8450.78,-2221.02,21.5095,207.167,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
14,5,-6.61659,-5.33183,-30.9137,-2000.61,-9820.82,2297.29,-17.6848,-140.284,0,-4.68018,8.49924,-30.1816,-196.502,-8467.96,-2199.33,19.4328,206.511,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
14,6,-6.54929,-5.519,-31.1464,-1976.38,-9835.98,2289.44,-15.7986,-141.545,0,-4.59437,8.42682,-30.4545,-215.089,-8457.11,-2210.63,22.3033,207.063,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
14,7,-6.51494,-5.56147,-30.8322,-1939.11,-9845.43,2264.93,-19.3233,-142.108,0,-4.56249,8.25708,-30.5744,-237.213,-8431.8,-2238.82,24.22,207.759,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
14,8,-6.56722,-5.34492,-30.7148,-1971.2,-9953.04,2256.83,-24.0468,-140.823,0,-4.60988,8.39466,-30.2558,-219.071,-8499.24,-2189.04,19.0875,207.241,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
14,9,-6.45166,-5.36623,-31.2514,-1973.47,-9969.74,2238.16,-19.0169,-141.852,0,-4.52446,8.54326,-30.0664,-180.202,-8537.08,-2182.66,16.059,205.993,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
15,0,-6.49296,-5.48818,-31.0808,-1930.59,-9856.13,2250.2,-17.1134,-142.885,0,-4.43419,8.51751,-30.213,-165.494,-8510.2,-2236.2,18.3263,205.478,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
15,1,-6.67111,-5.35793,-30.2721,-1950.37,-9872.86,2307.16,-26.137,-140.572,0,-4.54769,8.46683,-30.5909,-207.134,-8504.96,-2224.01,21.9777,206.771,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
15,2,-6.56984,-5.3514,-30.6837,-1990.19,-9916.69,2312.95,-23.1906,-140.138,0,-4.60312,8.44847,-30.5285,-216.302,-8438.25,-2216.4,23.5947,207.085,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
15,3,-6.53312,-5.49962,-31.2871,-1983.72,-9885.99,2271.79,-15.9767,-141.596,0,-4.52731,8.4553,-30.3544,-168.149,-8445.07,-2235.62,21.7841,205.54,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
15,4,-6.74493,-5.44797,-31.0075,-1948.44,-9857.88,2255.55,-17.9189,-142.162,0,-4.56886,8.38603,-30.3608,-180.214,-8533.28,-2221.27,18.9378,205.936,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
15,5,-6.70676,-5.30268,-30.8162,-1914.81,-9855.23,2255.06,-19.8062,-142.864,0,-4.63782,8.31829,-30.0695,-199.631,-8490.02,-2228.17,17.6532,206.639,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
15,6,-6.58889,-5.35143,-30.7651,-1943.65,-9862.89,2260.23,-20.5871,-141.823,0,-4.63647,8.3522,-30.0914,-178.181,-8485.79,-2252.47,17.9993,205.921,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
15,7,-6.67883,-5.41461,-30.6445,-1958.86,-9860.29,2274.16,-21.7635,-141.078,0,-4.53593,8.44068,-30.4262,-186.059,-8527.75,-2243.98,19.7233,206.115,0,0,-0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
15,8,-6.58462,-5.24582,-30.5341,-1924.86,-9898.29,2283.05,-24.1712,-141.96,0,-4.36221,8.52457,-30.3975,-189.857,-8490.55,-2216.24,20.6829,206.246,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
15,9,-6.40737,-5.14785,-30.4592,-1977.79,-9901.84,2281.28,-25.086,-140.067,0,-4.37074,8.48802,-30.2251,-160.128,-8504.98,-2195.51,18.6126,205.298,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
16,0,-6.53063,-5.29512,-30.8565,-2057.69,-9825.7,2259.92,-18.4325,-138.314,0,-4.44657,8.40314,-30.1926,-175.893,-8484.65,-2218.1,18.983,205.826,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
16,1,-6.66441,-5.36769,-31.2824,-2029.43,-9848.22,2260.89,-14.816,-140.126,0,-4.38307,8.48217,-30.2261,-186.713,-8417.44,-2233.39,21.5172,206.177,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
16,2,-6.57748,-5.32096,-30.7274,-1988.53,-9930.24,2279.73,-23.1719,-140.285,0,-4.45671,8.56264,-30.4661,-145.35,-8463.91,-2217.15,22.186,204.771,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
16,3,-6.54584,-5.29618,-30.3206,-1984.99,-9902.91,2259.9,-26.6071,-139.533,0,-4.61839,8.43773,-30.6312,-168.292,-8557.55,-2226.66,20.6263,205.494,0,0,-0,0,0,-0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
16,4,-6.61908,-5.26923,-30.8436,-1953.24,-9813.65,2262.91,-18.175,-141.673,0,-4.54562,8.45301,-30.3078,-182.146,-8556.3,-2219.3,17.6868,206.01,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
16,5,-6.54897,-5.38571,-30.9141,-1950.52,-9781.18,2299.52,-16.3981,-141.905,0,-4.43159,8.59656,-30.3767,-154.868,-8475.13,-2213.52,20.9985,205.098,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
16,6,-6.4806,-5.52548,-30.6096,-1958.01,-9810.29,2296.6,-20.4971,-141.033,0,-4.48571,8.44681,-30.6901,-194.934,-8481.43,-2230.24,23.6424,206.352,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
16,7,-6.61845,-5.47316,-30.9009,-1959.93,-9767.67,2278.02,-16.096,-141.574,0,-4.50465,8.30895,-30.1884,-198.276,-8502.63,-2215.73,18.348,206.568,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
16,8,-6.72029,-5.46636,-31.3499,-1999.49,-9722.23,2294.16,-10.1199,-141.22,0,-4.42546,8.41193,-29.7144,-174.899,-8436.03,-2208.75,16.0965,205.886,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
16,9,-6.66653,-5.43983,-30.8971,-2001.01,-9833.91,2300.34,-18.2798,-140.236,0,-4.42767,8.47571,-30.0257,-201.2,-8457.89,-2226.47,18.3116,206.701,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
17,0,-6.65634,-5.24272,-30.2844,-1993.87,-9882.5,2260.18,-26.3228,-139.162,0,-4.52851,8.45295,-30.3893,-181.524,-8529.76,-2226.24,19.3166,205.973,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
17,1,-6.63436,-5.23442,-30.6375,-2001.2,-9820.45,2244.39,-20.5369,-139.681,0,-4.63692,8.406,-30.296,-176.094,-8486.74,-2199.33,19.8729,205.812,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
17,2,-6.48381,-5.4494,-30.733,-1988.49,-9860.13,2252.68,-20.8316,-140.298,0,-4.58318,8.45025,-30.2619,-188.534,-8469.05,-2211.17,20.1419,206.23,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
17,3,-6.46487,-5.51772,-30.3509,-1988.04,-9885.28,2249.56,-25.6996,-139.498,0,-4.40105,8.53177,-30.4782,-145.33,-8539.2,-2260.85,19.8261,204.768,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
17,4,-6.44652,-5.44285,-30.4997,-1988.66,-9840.69,2270.09,-22.649,-139.797,0,-4.38183,8.47361,-30.4407,-168.8,-8551.85,-2241.29,19.0651,205.545,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
17,5,-6.38851,-5.34318,-30.9356,-1965.08,-9836.79,2265.64,-17.9768,-141.478,0,-4.47474,8.47246,-30.0902,-199.413,-8508.38,-2207.93,17.2376,206.627,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
17,6,-6.60311,-5.34002,-31.1088,-1919.76,-9854.06,2245.57,-16.7608,-143.289,0,-4.4798,8.49325,-29.8803,-181.444,-8444.87,-2237.24,17.3764,206.072,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
17,7,-6.68573,-5.45261,-30.8979,-1935.77,-9845.77,2274.46,-18.6554,-142.349,0,-4.52792,8.35565,-30.3212,-222.151,-8442.14,-2234.83,21.576,207.327,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
17,8,-6.62684,-5.37937,-30.7723,-1981.59,-9819.4,2283.96,-19.098,-140.605,0,-4.70794,8.31145,-30.6547,-222.086,-8511.92,-2223.53,22.3291,207.245,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
17,9,-6.68902,-5.26866,-31.1108,-1935.19,-9850.83,2279.59,-16.6365,-142.797,0,-4.66633,8.43045,-30.3495,-190.477,-8535.33,-2245.8,18.7654,206.276,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
18,0,-6.61852,-5.34881,-31.2498,-1918.38,-9863.9,2298.05,-15.647,-143.611,0,-4.50053,8.54127,-30.6192,-203.486,-8522.71,-2231.77,21.655,206.646,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
18,1,-6.472,-5.44014,-30.821,-1988.24,-9813.04,2284.14,-18.3882,-140.491,0,-4.61153,8.54705,-30.9474,-191.95,-8506.83,-2205.49,25.1199,206.202,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
18,2,-6.36309,-5.42128,-30.8034,-1994.8,-9842.36,2256.34,-19.522,-140.241,0,-4.62849,8.47474,-30.3896,-188.007,-8480.1,-2194.64,20.9544,206.187,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
18,3,-6.35474,-5.34566,-31.1394,-1948.57,-9917.7,2279.81,-18.4935,-142.424,0,-4.47164,8.4908,-30.0044,-196.906,-8463.09,-2206,17.9383,206.563,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
18,4,-6.45723,-5.43803,-31.0265,-1960.16,-9909.61,2299.79,-19.3917,-141.823,0,-4.44909,8.5466,-30.1789,-189.325,-8523.44,-2219.84,17.5696,206.273,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
18,5,-6.55957,-5.50408,-30.9043,-1972.11,-9878.91,2259.96,-19.6607,-141.187,0,-4.52287,8.46957,-30.4093,-173.977,-8538.14,-2200.75,19.226,205.721,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
18,6,-6.50928,-5.34033,-30.9895,-1916.2,-9914.08,2264.2,-19.9176,-143.166,0,-4.62064,8.41798,-30.2299,-178.461,-8454.11,-2198.36,20.34,205.903,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
18,7,-6.27969,-5.30798,-30.9065,-1960.33,-9883.48,2290.66,-19.7869,-141.572,0,-4.57,8.5151,-30.1472,-173.068,-8500.68,-2206.64,18.0279,205.741,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
18,8,-6.30627,-5.43958,-30.6962,-2082.41,-9797.01,2248.96,-19.1606,-137.161,0,-4.4741,8.54517,-30.4932,-136.329,-8577.13,-2195.98,18.7201,204.471,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
18,9,-6.58486,-5.43197,-30.4626,-2010.93,-9793.22,2239.4,-21.4834,-138.987,0,-4.45652,8.47209,-30.4439,-203.663,-8557.37,-2215.97,18.9136,206.69,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
19,0,-6.5874,-5.33157,-30.4147,-1915,-9783.04,2279.63,-21.6548,-142.037,0,-4.43202,8.40085,-30.4469,-272.654,-8556.17,-2255.18,18.9807,208.955,0,0,0,0,-0,0,-0,-305,200,0,0,-0,0,0,0,0,-305,-205,0
19,1,-6.45729,-5.31189,-31.0393,-1982.6,-9775.48,2291.58,-14.9385,-141.126,0,-4.48596,8.3789,-30.6812,-218.113,-8528.62,-2246.1,22.0249,207.109,0,0,0,0,0,0,0,-305,200,0,0,-0,0,0,-0,0,-305,-205,0
